,ID,logP,m3p6,e3p6,m4p5,e4p5,colour,ecolour,id_compare,Target_name,RA_1,Dec_1,source_id,ra_2,ra_error,dec_2,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_template_logg,rv_template_fe_h,phot_variable_flag,teff_val,a_g_val,Separation,Galaxy
136,HV01345,1.1296,12.841,0.03,12.818,0.03,0.022999999999999687,0.0035355339059327377,hv1345,HV01345,10.16125,-73.220556,4688863797635493248,10.160829321536722,0.02482628772223119,-73.22064738918931,0.015845173022548596,-0.09464061507276446,0.02331563668757982,0.6069345726007154,-1.1727285961199074,14.646954999999998,0.9641409,,,,,VARIABLE,5308.3335,,0.5471619147794831,SMC
137,HV01351,1.117,12.959000000000001,0.018000000000000002,12.937999999999999,0.021,0.021000000000002572,0.002304886114323222,hv1351,HV01351,10.26625,-73.527778,4685841725497006976,10.266118918730646,0.02064536981686217,-73.52772164843869,0.01656601012114004,-0.07081047302652417,0.021085944331767827,0.6155689146461394,-1.108531198250883,14.595597,0.8686676,,,,,VARIABLE,5601.0,,0.2430193254288722,SMC
138,HV01363,1.0286,13.237,0.061,13.238,0.077,-0.0009999999999994458,0.008186201126828543,hv1363,HV01363,10.489167,-73.523333,4685839182876325376,10.488662169118236,0.024806403669983004,-73.52342752327887,0.020207631111481567,-0.011963519049183665,0.024995651018182786,0.5983326323385794,-1.129123375206024,15.046752,0.98152065,,,,,VARIABLE,5249.5,,0.617647002275671,SMC
139,HV01365,1.0939,13.174000000000001,0.027999999999999997,13.124,0.03,0.05000000000000071,0.0034197140881138646,hv1365,HV01365,10.454167,-73.72833299999999,4685821418888717696,10.454511777728182,0.027604811613427833,-73.7283880447751,0.02050495885775488,-0.005032482824926787,0.027253416661330597,0.6519831827659386,-1.1110867037983754,14.92221,0.9930954,,,,,VARIABLE,5336.0,,0.4002679551979199,SMC
140,HV01372,1.1979,12.852,0.042,12.818,0.033,0.034000000000000696,0.004451123453691214,hv1372,HV01372,10.800833,-73.325278,4688848236968643968,10.801431404402035,0.02717405854588817,-73.32545076916084,0.02302613295228648,-0.09057263185251743,0.026143590639850358,0.6250252239471201,-1.1321906201055516,14.886973999999999,1.167551,,,,,VARIABLE,4896.9,,0.8768898214776819,SMC
141,HV01373,1.137,12.857999999999999,0.035,12.853,0.031,0.004999999999999005,0.00389622324252032,hv1373,HV01373,10.874167,-73.002778,4688873349665959680,10.873664379314272,0.026052404270178638,-73.00249344441562,0.021444990715703542,-0.05718193331839388,0.025058256495812337,0.6682059660679183,-1.114596901083475,14.794835,1.0600948000000001,,,,,VARIABLE,5090.925,,1.1529012919750026,SMC
142,HV01382,1.0367,13.213,0.09300000000000001,13.173,0.087,0.03999999999999915,0.010612492638395562,hv1382,HV01382,10.947917,-73.24055600000001,4688855280717096448,10.947152533883289,0.0236734753688114,-73.24072849409424,0.0214898122923558,-0.02657752015618034,0.025527236669023,0.6758818660211255,-1.1973048990358308,15.028573999999999,0.9735403,,,,,VARIABLE,5349.0,,1.0076538953571146,SMC
143,HV01400,0.8227,13.69,0.063,13.674000000000001,0.076,0.015999999999998238,0.008226397213307361,hv1400,HV01400,11.36125,-72.453333,4689043361630672768,11.361412917764135,0.032924295043351814,-72.45310374837155,0.02282805139554732,0.017721018458121872,0.03036136689699958,0.9224741394695906,-1.166621643119752,15.378901500000001,0.90037537,,,,,VARIABLE,5538.25,,0.8440353743600741,SMC
144,HV01430,1.3797,12.085,0.046,12.09,0.045,-0.004999999999999005,0.005362550181065389,hv1430,HV01430,11.79375,-72.96055600000001,4688955782964714880,11.793504703608253,0.02669026098916797,-72.96050445334053,0.019824464881448886,-8.809856758594207e-05,0.022544461940996338,0.7447999098113804,-1.0343903723351509,14.194922,1.1770973,,,,,VARIABLE,4887.6665,,0.3184258968639592,SMC
145,HV01438,1.1351,12.762,0.019,12.719000000000001,0.017,0.04299999999999926,0.0021245914639969935,hv1438,HV01438,11.982083,-73.033333,4688951831595067136,11.981956501029382,0.029463067630378606,-73.0336138876082,0.018318038782504147,-0.08663725914878988,0.023736782907294387,0.6433423771890545,-1.1603694685056427,14.668458,1.0334405999999998,,,,,VARIABLE,5192.775,,1.019890195914958,SMC
146,HV01442,1.1844,12.654000000000002,0.024,12.604000000000001,0.026000000000000002,0.05000000000000071,0.002948634335492355,hv1442,HV01442,11.980833,-73.31,4685930854693508224,11.98050149700293,0.018713327482369438,-73.31026131455988,0.01654867805774692,-0.04152842777756696,0.019831261889523995,0.6112632833508295,-1.0748735119060802,14.637523000000002,1.0725756000000002,,,,,VARIABLE,5010.855,,1.001222327087654,SMC
147,HV01451,1.4782,11.630999999999998,0.04,11.659,0.039,-0.028000000000002245,0.004655492574487808,hv1451,HV01451,12.100833,-73.22555600000001,4685943464721223040,12.100942057859546,0.017396673798846615,-73.22591563074039,0.014702198425169496,-0.02783333628527159,0.017737498016678843,0.6368685487157277,-1.1886085080682554,13.787681,1.2476616000000003,,,,,VARIABLE,4876.0,,1.299619447846127,SMC
148,HV01478,1.2438,12.684000000000001,0.038,12.675,0.035,0.009000000000000341,0.004305197117696497,hv1478,HV01478,12.376667,-73.318333,4685928690029435264,12.376675117821641,0.02064916246372856,-73.31835737878265,0.017805607245686878,-0.02729975923102354,0.02217737642126295,0.5118693361331121,-1.095596694341037,14.930677,1.2546616000000002,,,,,VARIABLE,4831.0,,0.08816363375836038,SMC
149,HV01482,1.1993,12.600999999999999,0.03,12.557,0.027000000000000003,0.04399999999999871,0.0033634060117684276,hv1482,HV01482,12.437083,-73.13972199999999,4685945354507531392,12.435882037945685,0.021978458547890368,-73.13980433249739,0.016832256862767025,0.014172976846084963,0.02080970063691377,0.6011738187086053,-1.202805084187572,14.594655,1.0904398000000002,,,,,VARIABLE,5049.11,,1.2885222801265623,SMC
150,HV01501,1.4379,11.869000000000002,0.048,11.860999999999999,0.044000000000000004,0.008000000000002672,0.005426273532033236,hv1501,HV01501,12.660417,-72.95944399999999,4685957036821691392,12.660761199075642,0.020506477965216964,-72.95925068263186,0.013793690266415328,-0.0011085247302978416,0.01669239769796804,0.5264679687048007,-1.2365433739082332,13.962814999999999,1.1904306,,,,,VARIABLE,4900.5,,0.7849806047510368,SMC
151,HV01522,1.3454,12.138,0.042,12.144,0.042,-0.006000000000000227,0.004949747468305833,hv1522,HV01522,12.799167,-73.191389,4685938310759267968,12.79930587875041,0.12526522134356113,-73.19128740074392,0.08083891290687767,-0.2975851888989521,0.10156334162574676,0.5954216568219016,-0.8690808909638542,16.803158,,,,,,NOT_AVAILABLE,,,0.3932952214313801,SMC
152,HV01533,1.2158,12.689,0.035,12.685,0.033,0.0039999999999995595,0.004008671156935231,hv1533,HV01533,12.914583,-73.025,4685953085450651904,12.913906000111403,0.02488186722389834,-73.02516661548782,0.017507565624713402,0.0034984029999126603,0.02061308184224881,0.6007136619255535,-1.205392890372948,14.859301,1.1916866000000002,,,,,VARIABLE,4917.5,0.5098,0.9306337559390652,SMC
153,HV01543,1.3108,12.345999999999998,0.042,12.337,0.040999999999999995,0.008999999999998565,0.004891176863609729,hv1543,HV01543,12.954167,-73.365278,4685885740348741504,12.95485098843823,0.017934344921004406,-73.36543622924388,0.015010377992084687,-0.028355502986373213,0.018408624059260147,0.6400375059023607,-1.2100096868073205,14.474909,1.201704,,,,,VARIABLE,4887.6665,,0.9062826320170788,SMC
154,HV01553,1.0987,12.994000000000002,0.027999999999999997,12.95,0.018000000000000002,0.04400000000000226,0.002773886162848873,hv1553,HV01553,13.011667,-73.2275,4685934355075602304,13.012046609643836,1.0562218414440083,-73.2274591349009,0.8568354160006634,,,,,18.776802,,,,,,NOT_AVAILABLE,,,0.42090840183740025,SMC
155,HV01560,1.1906,12.594000000000001,0.035,12.589,0.032,0.005000000000000782,0.003951968567126459,hv1560,HV01560,13.14375,-72.97027800000001,4685954730357117056,13.143885686932359,0.02056068404846875,-72.9701696809822,0.015026660738872754,-0.011532351151861645,0.01842560313578725,0.7197791302332769,-1.2584251258429209,14.531141,1.0357609,,,,,VARIABLE,5224.4854,,0.4153619080679292,SMC
156,HV01610,1.0661,12.969000000000001,0.073,12.952,0.08800000000000001,0.017000000000001236,0.009528101711370541,hv1610,HV01610,13.620833,-72.410833,4689007047705199872,13.620006908307314,0.02213069824583421,-72.41092314513864,0.017110991914953917,-0.0191271962188184,0.0230284174109152,0.7516071287720564,-1.1530542617646384,14.65337,0.9353408999999999,,,,,VARIABLE,5392.0,,0.9554874372983524,SMC
157,HV01630,1.0569,12.993,0.091,12.95,0.076,0.04300000000000104,0.009880184996018828,hv1630,HV01630,13.7425,-73.065278,4685960610236424320,13.742381836963437,0.023156127714840703,-73.06552135933906,0.01564390156484087,-0.04308578825602636,0.021258587918576898,0.6682848339312191,-1.2247814609411578,14.735468,0.9745569,,,,,VARIABLE,5319.275,,0.8848123521424932,SMC
158,HV01682,1.0845,12.950999999999999,0.023,12.944,0.024,0.006999999999997897,0.002770128356432444,hv1682,HV01682,14.087082999999998,-73.3875,4685891375347648768,14.087117345256413,0.018926115749713663,-73.38721472041995,0.014911067212433831,-0.024302971704190855,0.018783248755412967,0.7550597010494371,-1.1513454300025685,14.579294,0.87122726,,,,,VARIABLE,5805.0,,1.0276146715906356,SMC
159,HV01689,0.8353,13.359000000000002,0.051,13.295,0.048,0.06400000000000183,0.005836308764964376,hv1689,HV01689,14.118332999999998,-72.441389,4688999626000359424,14.117344112793601,0.022354058376685575,-72.44141002819892,0.020319459874311024,-0.028361507702179413,0.02489804160886078,1.015064268293508,-1.4341824290952705,14.936112,0.820241,,,,,VARIABLE,5706.2075,,1.076647474838339,SMC
160,HV01695,1.1641,12.588,0.03,12.56,0.026000000000000002,0.027999999999998693,0.003308238873546535,hv1695,HV01695,14.157917000000001,-72.286111,4689013782215848064,14.156776272204805,0.020915369381752275,-72.28583172311808,0.016558598005427583,-0.03847721476528747,0.020141454261859062,0.7368115842927798,-1.2043858409506536,14.46601,0.97760487,,,,,VARIABLE,5350.3335,,1.6037731203739483,SMC
161,HV01705,1.0317,13.142999999999999,0.069,13.11,0.071,0.032999999999999474,0.0082504208646859,hv1705,HV01705,14.220417000000001,-72.869722,4685967653981973376,14.220133796217748,3.551397015570942,-72.869762580953,1.0709973675145217,,,,,19.757019,,,,,,NOT_AVAILABLE,,,0.3339489994913235,SMC
162,HV01744,1.1012,12.790999999999999,0.025,12.765,0.023,0.025999999999998025,0.002830881291910505,hv1744,HV01744,14.437083,-72.273611,4689013266819712128,14.436576011924405,0.02085675195400221,-72.2735554367097,0.01688054259180369,-0.03616123572176403,0.019238571307606527,0.8017292711004302,-1.2115453335926087,14.485542,0.89800453,,,,,VARIABLE,5612.1,,0.5906135902976902,SMC
163,HV01783,0.9111,13.504000000000001,0.078,13.520999999999999,0.10300000000000001,-0.016999999999997684,0.010766782765111923,hv1783,HV01783,14.71375,-71.906111,4690570862434585088,14.714168563625211,0.02717833828974993,-71.9059500470882,0.01971326672904897,-0.01876589526280421,0.02762548635316113,0.8325559109771808,-1.2097167156328206,15.104080999999999,0.84817886,,,,,VARIABLE,5657.906999999999,,0.7448154996936186,SMC
164,HV01787,1.2093,12.392999999999999,0.036000000000000004,12.386,0.033,0.006999999999999673,0.004069705149024927,hv1787,HV01787,14.772917000000001,-72.06277800000001,4690521345737369344,14.772817128810836,0.021342369197198882,-72.06237536468343,0.014639234276049504,-0.020090875752864425,0.01779019006861165,0.6762276327530551,-1.2131142032895053,14.218983999999999,0.9692745,,,,,VARIABLE,5320.0,,1.4537104063750976,SMC
165,HV01835,1.2107,12.51,0.035,12.504000000000001,0.036000000000000004,0.005999999999998451,0.004184130070211065,hv1835,HV01835,15.14,-72.788889,4685971777152811904,15.139440110459715,0.01944232851889274,-72.78926583679494,0.01504335772672514,-0.02796994119684064,0.01920279091094929,0.8368338375638755,-1.1211092170672396,14.455410999999998,1.0825329,,,,,VARIABLE,4946.0,,1.4819199101364542,SMC
166,HV01855,0.835,13.709000000000001,0.078,13.689,0.09,0.02000000000000135,0.009924716620639604,hv1855,HV01855,15.2475,-71.803611,4690573301975819904,15.248168565763734,0.03393972138566852,-71.80313993849428,0.02487052629634536,-0.009052603541907765,0.03408612943143585,1.0828031316913769,-1.1543178297408143,15.366925,0.9348469000000001,,,,,VARIABLE,5375.0,,1.8549176672262528,SMC
167,HV01873,1.1119,12.889000000000001,0.034,12.860999999999999,0.036000000000000004,0.028000000000002245,0.004126472801046649,hv1873,HV01873,15.445832999999999,-72.486111,4687491508336023168,15.446389830378973,0.019474308538202385,-72.48625275082348,0.01662909716368618,-0.01317452398532523,0.02004762552657971,0.8534380900383864,-1.208859416121856,14.632129,0.9198189,,,,,VARIABLE,5427.0,,0.7901410895643581,SMC
168,HV01877,1.6966,10.831,0.034,10.852,0.033,-0.021000000000000796,0.003948452580160712,hv1877,HV01877,15.455832999999998,-72.095833,4690507331280071424,15.456224814869568,0.020113579499940918,-72.09591679642321,0.014975138295373391,-0.02407119850113412,0.01775530107382146,0.6806144472674779,-1.2642343318152731,12.96312,1.2156811,174.09151209375358,7.5176864439208515,3.5,0.0,VARIABLE,4907.817,,0.5282433379345406,SMC
169,HV01884,1.2579,12.302,0.035,12.306,0.032,-0.0039999999999995595,0.003951968567126459,hv1884,HV01884,15.491667000000001,-72.197222,4690502551007602304,15.49125789028759,0.02079525775737286,-72.19707346401769,0.01545766045719304,-0.03913321572680082,0.018768027944389046,0.6829127610976299,-1.1704668446693254,14.322820000000002,1.1238803999999998,,,,,VARIABLE,4917.09,,0.6990725619564072,SMC
170,HV01925,1.2355,12.28,0.018000000000000002,12.242,0.015,0.03799999999999848,0.0019525624189766636,hv1925,HV01925,15.82375,-72.55111099999999,4687476905444322560,15.823672958195903,0.016096734153334145,-72.55128109158098,0.01370967776378586,-0.03584881375379738,0.01707112906955933,0.8035075873686861,-1.2035246417854528,13.8605995,0.83967495,,,,,VARIABLE,5775.5,,0.6179514444849729,SMC
171,HV01950,0.9025,13.322000000000001,0.066,13.307,0.11,0.015000000000000568,0.01069007847388305,hv1950,HV01950,15.9275,-71.873889,4690527225571936640,15.92800181409254,0.028302992779441788,-71.87356728855471,0.0195344904666323,-0.0590974510767036,0.02612201650308555,1.031287906108165,-1.1950397105245756,15.103723,0.95261097,,,,,VARIABLE,5365.0,,1.287330332424971,SMC
172,HV01954,1.2225,12.147,0.016,12.13,0.018000000000000002,0.01699999999999946,0.002006932429798716,hv1954,HV01954,16.002917,-72.233611,4687504187080507520,16.001230955814222,0.09324436274769864,-72.23368764415862,0.053761390562424405,-0.06573253098993455,0.06872764342287939,1.1138980831682173,-1.1161873176283832,16.639189000000002,,,,,,NOT_AVAILABLE,,,1.8725423335037168,SMC
173,HV01956,2.3197,9.454,0.059000000000000004,9.317,0.04,0.13700000000000045,0.005940094462398913,hv1956,HV01956,16.0625,-72.755556,4687423471738176512,16.064552600924014,0.022331730901735604,-72.75564024501699,0.018449563288761524,0.019288217141956672,0.02393297352143691,0.8646369251174999,-1.2112125818726964,12.097653999999999,1.5330553,172.88381401134004,5.870664061034835,4.5,0.0,VARIABLE,4372.0,,2.211458861970644,SMC
174,HV01967,1.4636,11.626,0.04,11.619000000000002,0.043,0.006999999999997897,0.004894015620008674,hv1967,HV01967,16.102917,-72.01,4690514409387546880,16.103063997402426,0.022062859448954232,-72.00955825144909,0.013274740560649263,-0.002607689475835017,0.016840752028382585,0.8221698763818335,-1.2370499782107325,13.537116000000001,1.08076,,,,,VARIABLE,5028.8975,,1.5986716711352151,SMC
175,HV01996,1.1535,12.915,0.034,12.919,0.035,-0.004000000000001336,0.004066290966251951,hv1996,HV01996,16.4725,-72.845,4687412996328135808,16.472968771116037,0.02190313978251312,-72.8447737361301,0.017056211567351362,-0.05089324295785021,0.02236683746839161,0.7296405430660621,-1.1434666630926285,14.953743,1.1184502,,,,,VARIABLE,4961.0,,0.954601109470418,SMC
176,HV02017,1.0573,12.905,0.10300000000000001,12.884,0.085,0.02099999999999902,0.011128666686635117,hv2017,HV02017,16.574167000000003,-71.891944,4690538736077328128,16.575045801378373,0.022713794092343063,-71.89161686259577,0.016602544435385357,0.04392578260215882,0.02089632321374577,1.022796964123695,-1.1850693294264385,14.4789505,0.8564491,,,,,VARIABLE,5770.0,1.381,1.5342329049587633,SMC
177,HV02052,1.0996,12.662,0.028999999999999998,12.645999999999999,0.023,0.01600000000000179,0.003084459253886958,hv2052,HV02052,17.03,-73.057222,4687206975327099520,17.030393040458875,0.015935239436847153,-73.05751077809605,0.012350634004808509,0.0022063743681681475,0.014996075014740947,0.9846884741653872,-1.323057929868543,14.090504000000001,0.76584244,,,,,VARIABLE,5929.4,0.4157,1.1183875711214797,SMC
178,HV02060,1.0079,12.828,0.051,12.793,0.059000000000000004,0.03500000000000014,0.00649893153611508,hv2060,HV02060,16.989167000000002,-72.281667,4687509684629397760,16.988777215965325,0.02292564005331948,-72.28159615945107,0.016630774161965036,-0.005040735586372955,0.02217556620270005,1.1227716912652683,-1.3068541448002682,14.248389000000001,0.7567358000000001,,,,,VARIABLE,5668.1377,,0.497407139986881,SMC
179,HV02063,1.0479,12.925999999999998,0.08199999999999999,12.925999999999998,0.08,0.0,0.009546668994413124,hv2063,HV02063,16.934583,-71.791111,4690540935100437888,16.934534168546964,0.017812982215495692,-71.790694494541,0.016134143028811734,-0.011633199194968436,0.019040851663160267,1.0214697165129665,-1.2649409730486545,14.625229999999998,0.9331913000000001,,,,,VARIABLE,5410.5,,1.5004255780673004,SMC
180,HV02064,1.5273,11.548,0.042,11.562000000000001,0.042,-0.014000000000001123,0.004949747468305833,hv2064,HV02064,17.04875,-72.52166700000001,4687455911636934016,17.048268330376345,0.017475814401142375,-72.52176854231806,0.013393055930743577,-0.00695451173148741,0.01800064563750344,0.8328189915560712,-1.1660177794851712,13.550122,1.0837135,,,,,VARIABLE,5034.5576,,0.6362871471529932,SMC
181,HV02088,1.1638,12.762,0.042,12.765,0.045,-0.0030000000000001137,0.005129571132170797,hv2088,HV02088,17.119167,-71.41583299999999,4690566979781567360,17.120472585828008,0.018678380483451884,-71.41539093649325,0.014907134636639112,0.010254596579807622,0.018705587481082718,0.7893129488557327,-1.1992005705611055,14.635448,1.0614195,,,,,VARIABLE,5245.008000000001,,2.1855064273554734,SMC
182,HV02103,0.9535,13.319,0.071,13.29,0.086,0.02900000000000169,0.009293441534520759,hv2103,HV02103,17.546667000000003,-73.17694399999999,4687156157270240384,17.547456898032028,0.02637692820634447,-73.17684688594295,0.01791465957249124,-0.012709529197976216,0.02276780728533348,0.8589240186431261,-1.2427719528097716,14.978781,0.8983574000000001,,,,,VARIABLE,5612.1,,0.8941774519793521,SMC
183,HV02189,1.1294,12.722000000000001,0.032,12.707,0.032,0.015000000000000568,0.0037712361663282535,hv2189,HV02189,18.365833,-72.472778,4687447493500041600,18.365593441816166,0.022387474148446586,-72.47281987707527,0.01571410862797893,-0.02615728873290582,0.019002293297030882,1.105894741184286,-1.1244419035128466,14.547826,0.9727869,,,,,VARIABLE,5381.0,,0.30030537696241816,SMC
184,HV02195,1.6214,10.994000000000002,0.027000000000000003,11.009,0.023,-0.014999999999998792,0.0029556913084947,hv2195,HV02195,18.617082999999997,-72.664722,4687243705890123776,18.616950179839872,0.017908842884141806,-72.66487531166015,0.014828525972255396,-0.02428950990184666,0.017329388827968747,1.007922307369916,-1.2043223373430174,12.884989,1.0941381000000001,144.83614936044683,6.161135827764039,1.0,-0.5,VARIABLE,5022.1997,,0.5700139100550163,SMC
185,HV02201,1.0512,12.747,0.068,12.76,0.09699999999999999,-0.0129999999999999,0.009871747002880942,hv2201,HV02201,18.597917000000002,-71.96305600000001,4687567512047804160,18.597797435279016,0.019870541001531544,-71.96258745276174,0.014526539940158869,0.010930021204962477,0.019790632672259903,1.0922820667852042,-1.1075345268034475,14.274970999999999,0.8100338,,,,,VARIABLE,5804.0,,1.6920271598817302,SMC
186,HV02202,1.1203,12.595,0.028999999999999998,12.577,0.03,0.018000000000000682,0.0034771076741708443,hv2202,HV02202,18.828332999999997,-72.69555600000001,4687242503299303040,18.828457614255907,0.01722287643154164,-72.695641009478,0.013089785793370631,0.002439324638502143,0.0164508570361171,1.148036887526143,-1.2558852315412534,14.316053,0.94367886,,,,,VARIABLE,5392.75,0.7133,0.33386037994974577,SMC
187,HV02205,1.4053,11.876,0.048,11.882,0.049,-0.006000000000000227,0.005716083546547506,hv2205,HV02205,19.24375,-73.719444,4686338086250442624,19.24255019195729,0.01797852493160399,-73.71962381460246,0.015524795607464528,-0.024250616286434563,0.018379369765900648,0.99568845987962,-1.1062870214787677,13.973835000000001,1.1749821000000003,,,,,VARIABLE,4896.7197,,1.3730449013422792,SMC
188,HV02209,1.3551,11.788,0.018000000000000002,11.757,0.017,0.031000000000000583,0.0020632364005233246,hv2209,HV02209,19.47125,-73.623611,4686344889478610176,19.470838246214512,0.013973025997012865,-73.62365875458566,0.011726530915984804,-0.05285009315385334,0.013941886239780264,0.978358736832254,-1.17683475791847,13.461521,0.88390255,,,,,VARIABLE,5623.5605,,0.4519097425993092,SMC
189,HV02227,1.0957,12.79,0.031,12.780999999999999,0.034,0.009000000000000341,0.003834239023442447,hv2227,HV02227,21.554582999999997,-74.134722,4686161683350837248,21.55419855291617,0.019958302260187428,-74.13447223801515,0.015807594516033144,-0.015195526820319103,0.02027354885581897,1.1745281588051435,-1.2205113299005776,14.603109,1.0162268,,,,,VARIABLE,5333.06,,0.9755067607800284,SMC
190,HV02229,1.0191,12.862,0.09,12.843,0.084,0.019000000000000128,0.010259142264341594,hv2229,HV02229,21.76875,-73.818889,4686221671156164864,21.768294699793913,0.02151872969950318,-73.81892889421782,0.018007107141048685,-0.04890521328617013,0.02169835399671516,1.169711813470451,-1.2941443516131352,14.479503,0.8249283000000002,,,,,VARIABLE,5857.5,,0.4788160572936221,SMC
191,HV02231,1.5646,11.234000000000002,0.028999999999999998,11.259,0.027999999999999997,-0.02499999999999858,0.003359274061791062,hv2231,HV02231,22.605417000000003,-73.311667,4686455871431637888,22.606365069284006,0.017348105444458126,-73.31142406419481,0.01251212684744889,-0.025589700176773485,0.0140906911451036,1.0930010940614303,-1.1575113537666295,13.335501,1.201292,,,,,VARIABLE,4952.6665,,1.3135828388199895,SMC
192,HV10355,1.0017,13.337,0.067,13.322000000000001,0.057,0.014999999999998792,0.00733049187374975,hv10355,HV10355,12.273333000000001,-73.069722,4685949615116332160,12.272596370988786,0.029134061970123373,-73.06986824884972,0.019430668607357628,0.013615647600285307,0.024520698223795764,0.86226120659004,-1.0918509113151769,15.16453,0.9518814,,,,,VARIABLE,5355.0,,0.9346405764107064,SMC
193,HV10366,1.1504,12.591,0.018000000000000002,12.558,0.017,0.032999999999999474,0.0020632364005233246,hv10366,HV10366,16.229167,-74.208056,4684849794187435776,16.229588199813907,0.020734013574622286,-74.20805362364355,0.017848514163759786,-0.005214783124417983,0.0199186561540698,0.8095342813453614,-1.2129234595425094,14.048426000000001,0.77387905,,,,,VARIABLE,5939.5,,0.4127473496420302,SMC
194,HV11112,0.8255,13.875,0.047,13.817,0.068,0.05799999999999983,0.006888496852644189,hv11112,HV11112,6.029583000000001,-73.940556,4688421866945610240,6.030109682959093,0.028917559254069018,-73.94064310794585,0.024529942269935767,-0.04948096430957268,0.03003531045053445,0.4196419779599703,-1.0619119164508182,15.575505,0.8825959999999999,,,,,VARIABLE,5449.83,,0.6111076946745302,SMC
195,HV11116,1.0206,13.324000000000002,0.078,13.273,0.061,0.05100000000000193,0.008251683329950184,hv11116,HV11116,11.26625,-73.308611,4685851243146073344,11.264855279542052,0.028244166778754982,-73.30775490305417,0.02671793166853506,-0.03497818274807557,0.029107531907582418,0.6203843221724445,-0.9728898439063768,15.305710999999999,0.9955511,,,,,VARIABLE,5250.0,,3.402675698098529,SMC
196,HV11129,1.3888,12.152000000000001,0.045,12.154000000000002,0.043,-0.002000000000000668,0.005186788773198479,hv11129,HV11129,12.026667,-72.873889,4688957397871848320,12.02605960326803,0.02195770743041937,-72.8739382543112,0.016231946643017692,0.04288303592488458,0.020682648546464025,0.6826100670125579,-1.2038038198162648,14.501148,1.3079348,,,,,VARIABLE,4900.0,,0.6678763103034376,SMC
197,HV11157,1.8388,10.501,0.019,10.529000000000002,0.016,-0.028000000000002245,0.00206995705806237,hv11157,HV11157,13.23625,-71.9175,4689268280459336320,13.236711165282935,0.029326246143291726,-71.91757348650768,0.02128024079951021,-0.030189778616528357,0.028219307942547338,0.6276405565026739,-1.1296839374210088,12.665885000000001,1.2520056,,,,,VARIABLE,4773.735,,0.5792426095489224,SMC
198,HV11182,1.5932,11.343,0.033,11.376,0.028999999999999998,-0.032999999999999474,0.003660980439414799,hv11182,HV11182,14.391667000000002,-72.07055600000001,4689067658270101760,14.391276350700991,0.01853717047259288,-72.07023378928751,0.011597095355771641,0.028005756923222828,0.016356390050841628,0.8250223024804205,-1.2596497412583314,13.529763,1.2637996999999999,,,,,VARIABLE,4835.4165,,1.238119408823017,SMC
199,HV11211,1.3302,11.786,0.046,11.780999999999999,0.040999999999999995,0.005000000000000782,0.005134983501001298,hv11211,HV11211,35.20625,-73.08555600000001,4644478166748030976,35.20622149696625,0.016637520238883437,-73.08564909240883,0.0127364501730426,-0.05196149558683905,0.014601887594605753,1.5421361823530226,-1.0179092513179495,13.757372,1.1010075000000001,,,,,VARIABLE,5054.82,,0.3364597486516129,SMC
200,HV12108,1.1935,12.495,0.024,12.458,0.026000000000000002,0.036999999999999034,0.002948634335492355,hv12108,HV12108,13.474582999999999,-72.45222199999999,4689005432797657856,13.47448045795676,0.018369083040477324,-72.45232567007339,0.015922140388063288,0.003262797174590673,0.02015881844573851,0.697867311579365,-1.2354625839486268,14.304858,0.9887667,,,,,VARIABLE,5320.0,,0.3894546202662012,SMC
201,HV12951,1.4773,11.735,0.034,11.753,0.027999999999999997,-0.018000000000000682,0.0036704525909242065,hv12951,HV12951,17.06375,-72.503333,4687456701910913792,17.06321478625556,0.02009157065441932,-72.50320359378222,0.014629056672890113,-0.03528414786171183,0.021732671768793253,0.8924217995911512,-1.1213456892098943,13.811596,1.1653795,,,,,VARIABLE,4890.895,,0.7433706715859857,SMC
